text,sentiment,sentiment_category
fair,0.7,positive
yes laughs,0.3,positive
I have sometimes I Ive trouble the voice,-0.2,negative
and Im awoke a that way Im tu,0.0,neutral
yes,0.0,neutral
I woke up through the night,0.0,neutral
and I didnt know what was wrong,-0.5,negative
I was,0.0,neutral
and I woke up in the morning and I couldnt,0.0,neutral
and I went downstairs,0.0,neutral
and,0.0,neutral
so I called my I was I called my boss,0.0,neutral
he was in another r he was in surgery,0.0,neutral
and he called to the house,0.0,neutral
and he called me,0.0,neutral
and he came to me,0.0,neutral
and I,0.0,neutral
but he we are together for so long that he knew something was going on,-0.05,negative
I stayed with HackensackHospital,0.0,neutral
and then I was discharged to a place where,0.0,neutral
I,0.0,neutral
I,0.0,neutral
and that girl up then we with this girl who was teaching me how to talk,0.0,neutral
and it was down in tikksu,0.0,neutral
and then I was fair,0.7,positive
and they shipped me to another place in,0.0,neutral
its a place,0.0,neutral
and they taught me to talking each and each,0.0,neutral
and to I was doing teach doing teacher to do just do exercises,0.0,neutral
a thats all I did,0.0,neutral
I Ill once down the front stair that,-0.5,negative
I fell down the,0.0,neutral
we had moved to the house we are now,0.0,neutral
and p this how two three four blocks away,0.0,neutral
this was a place that were open at tetu,0.0,neutral
and I didnt have any more make,0.0,neutral
so I was going down the front stairs,0.0,neutral
and the children were in bed,0.0,neutral
and my husband was still in bed,0.0,neutral
it was like nine thirty,0.0,neutral
I said,0.0,neutral
and I fell down the front stairs,0.0,neutral
snow but with,0.0,neutral
and I laid there in the gun s,0.0,neutral
and it worked okay,0.5,positive
but I ofcourse I ended up having a hip that was,0.0,neutral
I didnt know what was wrong but then I figured it out,-0.5,negative
okay,0.5,positive
this,0.0,neutral
and he did such a hick,0.0,neutral
and the father,0.0,neutral
it was n he,0.0,neutral
he,0.0,neutral
and,0.0,neutral
and hes putting and hes gonna see whos he broke his window,0.0,neutral
little boy is gonna go into,-0.1875,negative
what do they call those,0.0,neutral
the kids that their care,0.0,neutral
and to take and,0.0,neutral
he said,0.0,neutral
and he goes out in the car,0.0,neutral
and hes rain in the car s,0.0,neutral
and hes getting wet,-0.1,negative
so he went back to see his mother,0.0,neutral
he said he needs a r kwru,0.0,neutral
he was,0.0,neutral
he liked to wear a l,0.6,positive
so he went home,0.0,neutral
and thats what he wore,0.0,neutral
,0.0,neutral
psu,0.0,neutral
and so meanwhile,0.0,neutral
and he got up in there and,0.0,neutral
so,0.0,neutral
my cat went to under cat my last night,0.0,neutral
I say I said,0.0,neutral
I dont know whether its up or going down,0.0,neutral
and they wanna get outof the water,0.0,neutral
yes,0.0,neutral
its been a long time ago,-0.05,negative
so I can read it,0.0,neutral
www,0.0,neutral
this little boy,-0.1875,negative
and this other he,0.0,neutral
and the mother found this other boy s,0.0,neutral
so there were three children in the house,0.0,neutral
and the girls were treated to be seen in a house,0.0,neutral
they were treated as a gldu,0.0,neutral
she was like,0.0,neutral
she they treated her as meeting s,0.0,neutral
they had her skpu,0.0,neutral
but the girls werent kidu,0.0,neutral
and he took care of children and they were good to them but,0.7,positive
and then there was a sivu,0.0,neutral
and there was I dont know what he was a king,0.0,neutral
whatever,0.0,neutral
and they said to him,0.0,neutral
he was given a place to go,0.0,neutral
only his the family showed the present s,0.0,neutral
so he,0.0,neutral
and the family and the mother went out to the thing,0.0,neutral
and the biu,0.0,neutral
they didnt know no name of her,0.0,neutral
but she gives them a house,0.0,neutral
gives them a house,0.0,neutral
and would,0.0,neutral
but he,0.0,neutral
and he,0.0,neutral
shes everything,0.0,neutral
beautiful,0.85,positive
and then he,0.0,neutral
and he the chief s,0.0,neutral
and she was she loved him,0.7,positive
he looked beautiful,0.85,positive
and then she noticed that the crown s,0.0,neutral
she was leaving down usually a long stair msktu,-0.05,negative
and she ran upstairs and,0.0,neutral
or maybe it was ran down or the other,0.0,neutral
they he left a class,0.0,neutral
so hes finished shes leaving the gown,0.0,neutral
and shes,0.0,neutral
because its twelve oclock,0.0,neutral
and she lives,0.0,neutral
she left one of her old blszu,0.05,positive
she was leaving a bliss,0.0,neutral
they were special glass that they left,0.17857142857142858,positive
and he was going through,0.0,neutral
and hes very looking for whoever that would fit them,0.4,positive
onto his ntmnbu,0.0,neutral
and he tried all the three,0.0,neutral
and he found her fit on his bath s,0.4,positive
and girl gltu,0.0,neutral
everybody,0.0,neutral
its gvu,0.0,neutral
I love that food,0.5,positive
I love,0.5,positive
I get a plate out,0.0,neutral
get out the,0.0,neutral
you put two poo,0.0,neutral
and you get tunafish,0.0,neutral
you get the potato chip the,0.0,neutral
you make up the,0.0,neutral
and you take it,0.0,neutral
and you eat it,0.0,neutral
and I eat it,0.0,neutral
no Im fine,0.4166666666666667,positive
like a house,0.0,neutral
this is a comb,0.0,neutral
and that is a lef toothbrush tpsou,0.0,neutral
oh I cant think of them,0.0,neutral
octopus,0.0,neutral
a can,0.0,neutral
its a,0.0,neutral
usually torn in a kpu,-0.25,negative
its usually in a house,-0.25,negative
and its kept in the,0.0,neutral
its outside,0.0,neutral
bench,0.0,neutral
oh thats nice,0.6,positive
thats a vlkensu,0.0,neutral
a noun,0.0,neutral
earthquake,0.0,neutral
an thats a,0.0,neutral
this is,0.0,neutral
I dont know how,0.0,neutral
bifu,0.0,neutral
oh they have,0.0,neutral
down,0.0,neutral
theyre they usually have red flower now,0.0,neutral
octopus,0.0,neutral
I xxx I dont,0.0,neutral
thats,0.0,neutral
hmmtu,0.0,neutral
two people usually go on,-0.25,negative
well in my house they do,0.0,neutral
and those are,0.0,neutral
whats it called,0.0,neutral
stethoscope,0.0,neutral
thats,0.0,neutral
I dont remember them,0.0,neutral
something like that,0.0,neutral
they dont around though anymore,0.0,neutral
oh,0.0,neutral
like that thing thats holding the sound,0.4,positive
I dont know,0.0,neutral
oh,0.0,neutral
I tell you I dont know,0.0,neutral
theyre from mbiu,0.0,neutral
oh sfntinu,0.0,neutral
I dont know,0.0,neutral
to go painting thats,0.0,neutral
thats,0.0,neutral
theyre,0.0,neutral
no,0.0,neutral
I dont know what theyre called,0.0,neutral
its,0.0,neutral
yes,0.0,neutral
it was,0.0,neutral
you mean what,-0.3125,negative
I had something without,0.0,neutral
I was out,0.0,neutral
got myself,0.0,neutral
I could generally good,0.7,positive
but walking,0.0,neutral
the first when my,0.25,positive
because I had no,0.0,neutral
my foot ones fizzled and stuffed,0.0,neutral
I couldnt talk,0.0,neutral
generally walking,0.05000000000000002,positive
I had kwku,0.0,neutral
and finally I got it for knholu,0.0,neutral
u,0.0,neutral
just walking again sometimes is bad,-0.6999999999999998,negative
just h or talk is knolu,0.0,neutral
some I get,0.0,neutral
some I cant,0.0,neutral
and I just hafta pndu,0.0,neutral
mhm,0.0,neutral
well I was big wusu,0.0,neutral
I was my shooed s,0.0,neutral
I got a tmu,0.0,neutral
I shoulda gotten a big one but a small one,-0.125,negative
I was in the marines,0.0,neutral
I was,0.0,neutral
even my l before schooling my pzlu,0.0,neutral
so I was,0.0,neutral
I was federal this in the people for,0.0,neutral
the people for,0.0,neutral
because I was bnzldu,0.0,neutral
for people,0.0,neutral
and for as lord s,0.0,neutral
and there so and the people,0.0,neutral
you got the schools go in the marines,0.0,neutral
and thats for,0.0,neutral
which I did,0.0,neutral
it was almost school just for schooling,0.0,neutral
I went school but I,0.0,neutral
I wasnt schooling but I was for bands,0.0,neutral
shoes s,0.0,neutral
in Japan and they cool s,0.35,positive
for all we couldnt here for the corn rolled,0.0,neutral
and just had pndlu,0.0,neutral
I had stuff for bombs and stuff for this,0.0,neutral
no well,0.0,neutral
the puss s,0.0,neutral
and looking walking here,0.0,neutral
walking water,0.0,neutral
and he fdldu,0.0,neutral
had people walking for a corn s,0.0,neutral
this was a long cord s,-0.05,negative
shes got one of him,0.0,neutral
and for she hadta get a bezu,0.0,neutral
get a gets it all laughs,0.3,positive
a little bit I think,-0.1875,negative
www,0.0,neutral
was what was the name,0.0,neutral
sknddu,0.0,neutral
she was angel for lgwdu,0.0,neutral
she was for fndlu,0.0,neutral
the other children for her are three children or whatever,0.0,neutral
with her it was very closed s,-0.1,negative
pzlzu,0.0,neutral
and she was fen s,0.0,neutral
the present s,0.0,neutral
she had a ranned,0.0,neutral
the people were,0.0,neutral
they found her letter s,0.0,neutral
and the pzzu,0.0,neutral
found her for the pzldu,0.0,neutral
okay,0.5,positive
laughing,0.0,neutral
my speech is alright,0.0,neutral
its just that I have trouble getting some of the words out,-0.2,negative
I know what I wanna say,0.0,neutral
I know everything about it,0.0,neutral
but like right now Im talking clearly,0.19285714285714287,positive
and that I always did,0.0,neutral
even the doctors always said,0.0,neutral
youknow they know every word that Im saying,0.0,neutral
but the words,0.0,neutral
now try work I hafta work for it,0.0,neutral
what I was doing that day,0.0,neutral
before,0.0,neutral
I was outside working in the garden,0.0,neutral
and it was hot,0.25,positive
it was in the beginning of June,0.0,neutral
and it was three years ago when it was in the nineties,0.0,neutral
but I love to work in the garden,0.5,positive
and I was working in the garden,0.0,neutral
and allofasudden it was getting youknow I was getting a little not dizzy but I just wasnt feeling right,0.04910714285714285,positive
and I thought,0.0,neutral
so I cleaned up,0.0,neutral
I had a shower,0.0,neutral
and I went shopping,0.0,neutral
I was looking for curtains,0.0,neutral
and it was getting later because I always like to get home by three oclock to watch my program,0.0,neutral
so on my way home I was passing another store i which had curtains,0.0,neutral
so I thought,0.0,neutral
so I went in there,0.0,neutral
and as Im walking around all of sudden Im like the,0.0,neutral
nothing hurt,0.0,neutral
nothing hurt,0.0,neutral
but it was just getting weird,-0.5,negative
and I thought,0.0,neutral
so I thought,0.0,neutral
so I thought I better go home,0.5,positive
Im driving and Im by myself,0.0,neutral
so I went home got ea cooled down and I had a something to eat,0.0,neutral
and then I sat and my story came on,0.0,neutral
and I dont remember closing my eyes or sleeping or anything,0.0,neutral
but allofasudden my son who lives with me hes calling me,0.0,neutral
and he comes home about five oclock,0.0,neutral
and,0.0,neutral
and he says,0.0,neutral
he says,0.0,neutral
he says its,0.0,neutral
I says,0.0,neutral
and he says,0.0,neutral
he says,0.0,neutral
so between that time when the story was about to start and five oclock I was out,0.0,neutral
but I could talk,0.0,neutral
I could walk,0.0,neutral
I could nothing bothered me,0.0,neutral
but I got in the kitchen and I stood there,0.0,neutral
and I said to him,0.0,neutral
so I took a few more steps and I says,0.0,neutral
he says,0.0,neutral
we were making lambchops on the grill,0.0,neutral
and I had them marinated,0.0,neutral
and I says,0.0,neutral
so he told me,0.0,neutral
and I says,0.0,neutral
I didnt even know where they were,0.0,neutral
he says,0.0,neutral
and I didnt even know what a refrigerator was,0.0,neutral
and then I started to get not scared but I thought,0.0,neutral
but I didnt know anything that was going on,0.0,neutral
in my mind I did but I couldnt get them out,0.0,neutral
so he looked at me and he says,0.0,neutral
I says,0.0,neutral
so I have a daughter who lives in Vernon,0.0,neutral
and I said to him I says,0.0,neutral
and he looked,0.0,neutral
I said,0.0,neutral
so I couldnt get her name out,0.0,neutral
so he called her,0.0,neutral
he realized what I was trying to get,0.0,neutral
so I got her on,0.0,neutral
and I told her,0.0,neutral
I says,0.0,neutral
so she says,0.0,neutral
I says,0.0,neutral
so then allofasudden her name came,0.0,neutral
because its going through my mind,0.0,neutral
and I says,0.0,neutral
and I started to cry,0.0,neutral
so she says,0.0,neutral
then she got her other phone and she called the doctor,0.0,neutral
and the doctor said,0.0,neutral
so they took me up to the hospital,0.0,neutral
she called her husband who worked down this end,0.0,neutral
and he came and my son took me to the emergency room,0.0,neutral
and I was there for oh I guess about oh twelve hours thirteen hours,0.0,neutral
and they didnt know what was wrong with me,-0.5,negative
because every question they asked me I said right off correct,0.2857142857142857,positive
