text,sentiment,sentiment_category
and theyre going to obviously looks like theyll solve the,0.0,neutral
Cinderella lived in a house with her three stepsisters,0.0,neutral
and they treated her very mean,-0.3125,negative
and she cleaned the house,0.0,neutral
and they just gave her orders and told her what to do,0.0,neutral
and they were all going to a ball,0.0,neutral
and she wanted to go to det ball,0.0,neutral
and her fairy godmother came and dressed her in a beautiful dress,0.85,positive
and she went to the ball,0.0,neutral
and and then at the ball she was dancing with the prince,0.0,neutral
and she hadta be back by midnight,0.0,neutral
so she hadta run out,0.0,neutral
and when she ran out she lost her slipper,0.0,neutral
and the prince was so enamored with her that the next day he went,0.0,neutral
and he came to her house,0.0,neutral
and ofcourse her stepsisters said that she wasnt the one,0.0,neutral
but he did try it on,0.0,neutral
and it fit her,0.4,positive
and they lived happily ever after,0.8,positive
ofcourse,0.0,neutral
bus is coming,0.0,neutral
the tour bus is coming,0.0,neutral
the tour bus is coming into the town,0.0,neutral
the tour bus is coming into the town to pick people up,0.0,neutral
the tour bus is coming into the town to pick up the people in the,0.0,neutral
repeat,0.0,neutral
the tour bus is coming into the town to pick up the people from the,0.0,neutral
ohgod,0.0,neutral
okay,0.5,positive
the dog chased the cat up the tree,0.0,neutral
the bird was caught by the worm,0.0,neutral
would you like to star in a movie,0.0,neutral
books like to read children,0.0,neutral
ice cream tastes good in summer,0.7,positive
beautiful flowers smelled the lovely woman,0.675,positive
count to ten as fast as you can,0.1,positive
the man saw the boy that the dog chased,0.0,neutral
tell me the name of the person next door,0.0,neutral
how many are in a dozen,0.5,positive
the tiger was clawed by the lion,0.0,neutral
bad weather was caused by long airplane delays,-0.37499999999999994,negative
okay,0.5,positive
okay,0.5,positive
well one of the big one of the very important things,0.2,positive
that was ke very positive experience,0.22727272727272727,positive
and I was a teenager at the time,0.0,neutral
and it was a significant change,0.375,positive
it was quite a drastic change,0.0,neutral
and but it was interesting in the sense that it was,0.5,positive
it was just a big a big change and a big transition,0.0,neutral
and it was youknow with all these expectations and and,0.0,neutral
learning youknow getting used to a whole new culture,0.16818181818181818,positive
not language because I spoke English where I came from,0.0,neutral
and but just getting used to whole new culture and,0.16818181818181818,positive
ke ke youknow we spoke differently from how we,0.0,neutral
and and so just getting used to everyone and the culture,0.0,neutral
it wasnt well one of the one of the things,0.0,neutral
we drive on the we drove on the left in the other in,0.0,neutral
its former BritishGuyana,0.0,neutral
and youknow just getting used to consumerism,0.0,neutral
that was one of the big shock youknow,0.0,neutral
we didnt we didnt spend money there like we we did here,0.0,neutral
ke my parents certainly didnt spend money and buy clothing and,0.21428571428571427,positive
and there was just money that was money thats so,0.0,neutral
right,0.2857142857142857,positive
it is just a dispensable commodity,0.0,neutral
and I guess its just like everything else today,0.0,neutral
especially in the last fifteen twenty years youknow,0.0,neutral
its like everything has become dispensable,0.0,neutral
youknow its like you buy a shirt,0.0,neutral
you wear it a few times,0.0,neutral
and then you can go get another one because its so inexpensive now,0.0,neutral
and but theres a premium on education,0.0,neutral
and thats where I invested my time,0.0,neutral
and I spent many years in education while while working,0.2,positive
I just did it because I felt I could do it,0.0,neutral
and it was immensely challenging,0.5,positive
but I struggled through it,0.0,neutral
and I was very successful,0.75,positive
a typical day a workday,-0.16666666666666666,negative
Ill describe a typical workday,-0.3333333333333333,negative
Im up at five am,0.0,neutral
Im just I just got useta getting up really early,0.1,positive
and I would have a cup of coffee,0.0,neutral
and I would brush my teeth and shave and shower,0.0,neutral
and then I would put on my sweatpants and tshirt,0.0,neutral
and if its the wintertime Id get on my jacket and winter,0.0,neutral
and I would go around the block for a walk a couple two,0.0,neutral
pe especially when its colder you kindof,0.0,neutral
and so by the time Im Ive done I would go out go out,0.0,neutral
by then Im sweating,0.0,neutral
so that gives gives my my it revs up my whole,0.2,positive
and thats thats great because it just jumpstarts my whole,0.5,positive
and then Ill just undress and cool down and then get,-0.07500000000000001,negative
and I dont typically have a morning breakfast,-0.16666666666666666,negative
its just something I got used to,0.0,neutral
and it works really well for me,0.2,positive
I I dont consume dairy products because Im lactose intolerant,0.0,neutral
and so Ill walk to work,-0.5,negative
its about a twelve minute walk twelve to fifteen minute walk,0.0,neutral
and then when I get there and I Ill have another half,-0.3333333333333333,negative
well maybe almost a full cup but with brown sugar again,0.35,positive
and then I settle down because we have all kinds of administrative,0.6,positive
and you check your email and other voicemail and all these,0.0,neutral
so administration consumes alotof time,0.0,neutral
and by then its eight oclock,0.0,neutral
then Im ready to get into my work ke for another half an hour,0.016666666666666677,positive
Im ready to get into my youknow the chargeable work,0.2,positive
but its the auditing or accounting or tax work,0.0,neutral
whatever is whatever I have on my desk or whatever is,0.0,neutral
and so that will take up consume most of my morning,0.0,neutral
I tend not to eat or snack in the during the day,0.0,neutral
I Im Im a little bit disciplined with that,-0.1875,negative
because I used to,0.0,neutral
and I useta be very,0.0,neutral
and it didnt work well for me,0.0,neutral
I was very overweight at one time,0.0,neutral
and I it didnt work well for me,0.0,neutral
so I and and then I sit down all day,0.0,neutral
and so thats that became a problem because I was,0.0,neutral
so I really hadta get rid of the weight,0.2,positive
and it changed it made a huge change,0.4000000000000001,positive
so Im actually a pure pure vegan now,0.21428571428571427,positive
and for the last three years,0.0,neutral
well a total of five years now but mostly so the last three years,0.0,neutral
and so lunchtime will come around,0.0,neutral
and I take my lunch,0.0,neutral
so I I make my own lunch,0.0,neutral
and and so Ill have lunch between eleven thirty and,-0.5,negative
I actually go out for a walk,0.0,neutral
I always get up and go for a walk get some fresh air and come,0.3,positive
not a long walk but a short walk,-0.025,negative
and then Ill have lunch,-0.5,negative
and by twelve thirty between twelve thirty or one oclock,0.0,neutral
but in the middle of the day again you might have some,0.0,neutral
you gotta check your emails or voicemails deal with any other,0.0,neutral
and and then around one oclock then I really get back,0.1,positive
and youknow so one to one to three,0.0,neutral
so I give it a solid two hours one to three,0.0,neutral
and then I take a break at three oclock to three fifteen,0.0,neutral
and I did get some water or or go downstairs and go for a walk,0.0,neutral
and any other issues that come up again the same the,0.0,neutral
administrative administrative stuff goes on all the time,0.0,neutral
and then between three fifteen to five oclock I xxx the chargeable,0.0,neutral
and then I try to get outof there right after five oclock,0.2857142857142857,positive
so Id pack up at five oclock and youknow do the routine,0.0,neutral
it depends,0.0,neutral
it could be personal stuff,0.0,neutral
it could be client related matters,0.0,neutral
and then I try to get outta there right at five oclock or,0.2857142857142857,positive
and I make sure Im there at that time every day,0.5,positive
tell me the story,0.0,neutral
okay so hes kicking a soccer ball,0.5,positive
and the soccer ball broke the window,0.0,neutral
and the soccer ball went through the glass pane broke the glass,0.0,neutral
and hes gotten up the fellow who was sitting at the,0.0,neutral
it looks like it entered in someones house through the broken,-0.4,negative
and hes now gotten up,0.0,neutral
and hes picked up the ball,0.0,neutral
and hes looking out to see who did that,0.0,neutral
so starting at one,0.0,neutral
okay so the mother is giving her child the umbrella because it,0.5,positive
and so hes,0.0,neutral
okay so he didnt he just said goodbye,0.5,positive
and he did not take the umbrella,0.0,neutral
but then when he went out it started to rain,0.0,neutral
so he I guess he regretted not taking the umbrella,0.0,neutral
so he became wet,-0.1,negative
he went he walked through the rain,0.0,neutral
and he became wet,-0.1,negative
and he went back home,0.0,neutral
and looks like he went back home,0.0,neutral
and he got the umbrella after all,0.0,neutral
and this story is,0.0,neutral
alright it looks like the pet the childs pet is up in the tree,0.0,neutral
and the father is trying to get the pet,0.0,neutral
and it looks like hes stuck in the tree now aswell,0.0,neutral
and the dog is barking up the tree,0.0,neutral
but they call the fire department,0.0,neutral
and so the fire the ambulance the fire guys are,0.0,neutral
