text,Lexical_Density
Im up at five am,33.33333333333333
Im just I just got useta getting up really early,27.27272727272727
and I would have a cup of coffee,50.0
and I would brush my teeth and shave and shower,30.0
and then I would put on my sweatpants and tshirt,40.0
and if its the wintertime Id get on my jacket and winter,38.46153846153847
and I would go around the block for a walk a couple two,53.84615384615385
pe especially when its colder you kindof,57.14285714285714
and so by the time Im Ive done I would go out go out,62.5
by then Im sweating,60.0
so that gives gives my my it revs up my whole,54.54545454545454
and thats thats great because it just jumpstarts my whole,41.66666666666667
and then Ill just undress and cool down and then get,9.090909090909092
and I dont typically have a morning breakfast,33.33333333333333
its just something I got used to,57.14285714285714
and it works really well for me,42.857142857142854
I I dont consume dairy products because Im lactose intolerant,41.66666666666667
and so Ill walk to work,0.0
its about a twelve minute walk twelve to fifteen minute walk,18.181818181818183
and then when I get there and I Ill have another half,33.33333333333333
well maybe almost a full cup but with brown sugar again,18.181818181818183
and then I settle down because we have all kinds of administrative,50.0
and you check your email and other voicemail and all these,36.36363636363637
so administration consumes alotof time,0.0
and by then its eight oclock,33.33333333333333
then Im ready to get into my work ke for another half an hour,46.666666666666664
Im ready to get into my youknow the chargeable work,36.36363636363637
but its the auditing or accounting or tax work,22.22222222222222
whatever is whatever I have on my desk or whatever is,72.72727272727273
and so that will take up consume most of my morning,45.45454545454545
I tend not to eat or snack in the during the day,41.66666666666667
I Im Im a little bit disciplined with that,54.54545454545454
because I used to,50.0
and I useta be very,20.0
and it didnt work well for me,50.0
I was very overweight at one time,42.857142857142854
and I it didnt work well for me,55.55555555555556
so I and and then I sit down all day,40.0
and so thats that became a problem because I was,54.54545454545454
so I really hadta get rid of the weight,44.44444444444444
and it changed it made a huge change,37.5
so Im actually a pure pure vegan now,22.22222222222222
and for the last three years,33.33333333333333
well a total of five years now but mostly so the last three years,21.428571428571427
and so lunchtime will come around,33.33333333333333
and I take my lunch,40.0
so I I make my own lunch,42.857142857142854
and and so Ill have lunch between eleven thirty and,10.0
I actually go out for a walk,57.14285714285714
I always get up and go for a walk get some fresh air and come,33.33333333333333
not a long walk but a short walk,25.0
and then Ill have lunch,0.0
and by twelve thirty between twelve thirty or one oclock,20.0
but in the middle of the day again you might have some,58.333333333333336
you gotta check your emails or voicemails deal with any other,33.33333333333333
and and then around one oclock then I really get back,18.181818181818183
and youknow so one to one to three,12.5
so I give it a solid two hours one to three,27.27272727272727
and then I take a break at three oclock to three fifteen,33.33333333333333
and I did get some water or or go downstairs and go for a walk,33.33333333333333
and any other issues that come up again the same the,45.45454545454545
administrative administrative stuff goes on all the time,37.5
and then between three fifteen to five oclock I xxx the chargeable,25.0
and then I try to get outof there right after five oclock,16.666666666666664
so Id pack up at five oclock and youknow do the routine,30.76923076923077
it depends,50.0
it could be personal stuff,60.0
it could be client related matters,50.0
and then I try to get outta there right at five oclock or,15.384615384615385
and I make sure Im there at that time every day,41.66666666666667
tell me the story,50.0
okay so hes kicking a soccer ball,37.5
and the soccer ball broke the window,28.57142857142857
and the soccer ball went through the glass pane broke the glass,33.33333333333333
and hes gotten up the fellow who was sitting at the,66.66666666666666
it looks like it entered in someones house through the broken,54.54545454545454
and hes now gotten up,50.0
and hes picked up the ball,57.14285714285714
and hes looking out to see who did that,50.0
so starting at one,25.0
okay so the mother is giving her child the umbrella because it,50.0
and so hes,25.0
okay so he didnt he just said goodbye,33.33333333333333
and he did not take the umbrella,42.857142857142854
but then when he went out it started to rain,40.0
so he I guess he regretted not taking the umbrella,40.0
so he became wet,25.0
he went he walked through the rain,57.14285714285714
and he became wet,25.0
and he went back home,20.0
and looks like he went back home,28.57142857142857
and he got the umbrella after all,28.57142857142857
and this story is,50.0
alright it looks like the pet the childs pet is up in the tree,50.0
and the father is trying to get the pet,33.33333333333333
and it looks like hes stuck in the tree now aswell,41.66666666666667
and the dog is barking up the tree,50.0
but they call the fire department,33.33333333333333
and so the fire the ambulance the fire guys are,40.0
and theyre gonna go rescue the pet and maybe the father,30.76923076923077
stepsisters,0.0
right,0.0
and the and the wicked witch,33.33333333333333
xxx,0.0
so this is the knight,60.0
I guess this is the picture of the the her knight in,75.0
I dont Im not sure who the girl and the what the,57.14285714285714
and this is this is the the the wicked the,80.0
and this is Cinderella,50.0
they she was more like the housemaid or the house servant,54.54545454545454
and and these were her friends,50.0
the birds were her friends,60.0
so shed confide confide in the birds I think,33.33333333333333
she she would seek comfort in the in the in in,72.72727272727273
and yeah so they they sort of just they she,40.0
and so the the the three stepsisters they they just,50.0
so they were horrible to her,66.66666666666666
and yeah so she so she there you go,33.33333333333333
she she serves them,75.0
and she was their their maid essentially,57.14285714285714
and the knight who he the,66.66666666666666
I guess thats the picture,50.0
thats the the grand house that they lived in with the picture,61.53846153846154
and so there you go again,16.666666666666664
she was always she was their cleaner and housemaid,55.55555555555556
and thats what thats what that picture shows,50.0
and the oh this is the delivery of the invitation,60.0
there was the they were going to a ball,66.66666666666666
right,0.0
so there she thats the invitation being delivered,44.44444444444444
and okay theres the the stepmother whos reading,50.0
and and I guess this is probably Cinderella inquiring whether,40.0
and this is the wicked t witch witch telling her that,45.45454545454545
