text,Lexical_Density
she they treated her as meeting s,57.14285714285714
they had her skpu,50.0
but the girls werent kidu,33.33333333333333
and he took care of children and and they were good to them but,42.857142857142854
and then there was a sivu,33.33333333333333
and there was I dont know what he was a king,58.333333333333336
whatever,100.0
and they said to him,60.0
he was given a place to go,42.857142857142854
only his his the family showed the present s,44.44444444444444
so so he,33.33333333333333
and the family and the mother went out to the to the thing,53.84615384615385
and the biu,33.33333333333333
they didnt know no name of her,62.5
but she she gives them a house,57.14285714285714
gives them a house a house,50.0
and would,50.0
but he,50.0
and he,50.0
shes everything,66.66666666666666
beautiful,0.0
and then he,33.33333333333333
and he he the the chief s,57.14285714285714
and she was she loved him,66.66666666666666
he looked beautiful,33.33333333333333
and then she noticed that the crown s,37.5
she was leaving down usually a long long stair msktu,40.0
and she ran upstairs and,20.0
or maybe it was ran down or the other,33.33333333333333
they he left a class,60.0
so hes finished shes leaving the the gown,60.0
and shes,33.33333333333333
because its twelve oclock,50.0
and she she lives,50.0
she left one of her old blszu,42.857142857142854
she was leaving a bliss,60.0
they were special glass that they left,57.14285714285714
and he was going through,60.0
and hes very looking for whoever that would fit them,63.63636363636363
onto his ntmnbu,66.66666666666666
and he tried all the three,50.0
and he found her fit on his bath s,44.44444444444444
and girl gltu,0.0
everybody,100.0
its gvu,50.0
I I love that food,60.0
I love,50.0
I get a plate out,60.0
get out the the,75.0
you put two poo,25.0
and you get tunafish,25.0
you get the potato chip the,50.0
you make up the the,80.0
and you take it,50.0
and you eat it,50.0
and I eat it,50.0
no Im fine,25.0
like a house,66.66666666666666
this is a comb,75.0
and that is a lef toothbrush tpsou,42.857142857142854
oh I cant think of them,57.14285714285714
octopus,0.0
a can,100.0
its a,100.0
usually torn in a kpu,40.0
its usually in a house,60.0
and its kept in the,60.0
its outside,50.0
bench,0.0
oh thats nice,25.0
thats a vlkensu,50.0
a noun,50.0
earthquake,0.0
an an an an thats a,57.14285714285714
this is,100.0
I dont know how,60.0
bifu,0.0
oh they have,33.33333333333333
down,0.0
theyre they usually have red flower now,37.5
octopus,0.0
I xxx I dont,40.0
thats,50.0
hmmtu,0.0
two people usually go on,20.0
well in my house they do,50.0
and those are,66.66666666666666
whats it called,75.0
stethoscope,0.0
thats,50.0
I dont remember them,60.0
something like that,100.0
they dont around though anymore,33.33333333333333
oh,0.0
like like that thing thats holding the sound,44.44444444444444
I dont know,50.0
oh,0.0
I tell you I dont know,57.14285714285714
theyre from mbiu,50.0
oh sfntinu,0.0
I dont know,50.0
to go painting thats,20.0
thats,50.0
theyre,50.0
no,0.0
I dont know what theyre called,62.5
its,100.0
yes,0.0
it was,100.0
you mean what,66.66666666666666
I had something without,75.0
I was out,66.66666666666666
got myself,50.0
I could generally good,50.0
but walking,0.0
the first when my,75.0
because I had no,75.0
my foot ones fizzled and stuffed,16.666666666666664
I couldnt talk,50.0
generally walking,0.0
I had kwku,33.33333333333333
and finally I got it for knholu,42.857142857142854
u,0.0
just walking again sometimes is bad,16.666666666666664
just h or talk is knolu,16.666666666666664
some I get,66.66666666666666
some I cant,75.0
and I just hafta pndu,20.0
mhm,0.0
well I was big wusu,40.0
I was my shooed s,60.0
I got a tmu,50.0
I shoulda gotten a big one but a small one,40.0
I was in the marines,80.0
I was,100.0
even my l before schooling my pzlu,42.857142857142854
so I was,66.66666666666666
I was federal this in the people for,75.0
the people for,66.66666666666666
because I was bnzldu,75.0
for people,50.0
and for as lord s,40.0
and there so and the people,16.666666666666664
you got the schools go in the marines,50.0
and thats for,50.0
which I did,66.66666666666666
it was almost school just for schooling,42.857142857142854
I went school but I,40.0
I wasnt schooling but I was for for for bands,63.63636363636363
shoes s,0.0
in Japan and they cool s,33.33333333333333
for all we couldnt here for the corn rolled,60.0
and just had pndlu,0.0
I had stuff for bombs and stuff for this,44.44444444444444
no well,0.0
the puss s,33.33333333333333
and looking walking here,0.0
walking water,0.0
and he fdldu,33.33333333333333
had people walking for a corn s,28.57142857142857
this was a long cord s,50.0
shes got one of him,66.66666666666666
and for she hadta get a bezu,42.857142857142854
get a gets it all laughs,50.0
a little bit I think,40.0
www,0.0
was what was the name,80.0
sknddu,0.0
she was angel for lgwdu,60.0
she was for fndlu,75.0
the other children children for her are three children or whatever,45.45454545454545
with her it was very closed s,57.14285714285714
pzlzu,0.0
and she was fen s,40.0
the present s,33.33333333333333
she had a ranned,50.0
the people were,66.66666666666666
they found her letter s,40.0
and the pzzu,33.33333333333333
found her for the pzldu,60.0
okay,0.0
laughing,0.0
my speech is alright,50.0
its just that I have trouble getting some of the words out,58.333333333333336
I know what I wanna say,50.0
I know everything about it,80.0
but like right now Im talking clearly,25.0
and that I always did,40.0
even the doctors always said,20.0
youknow they know every word that Im saying,55.55555555555556
but the words,33.33333333333333
now try work work I hafta work for it,33.33333333333333
what I was doing that day,66.66666666666666
before,100.0
I was outside working in the garden,57.14285714285714
and it was hot,50.0
it was in the beginning of June,71.42857142857143
and it was three years ago when it was in the nineties,58.333333333333336
but I love to work in the garden,37.5
and I was working in the garden,57.14285714285714
and allofasudden it was getting youknow I was getting a little not dizzy but I just wasnt feeling right,35.0
and I thought,33.33333333333333
so I cleaned up,50.0
I had a shower,50.0
and I went shopping,25.0
I was looking for curtains,60.0
and it was getting later because I always like to get home by three oclock to watch my program,31.57894736842105
so on my way home I was passing another store i which had curtains,50.0
so I thought,33.33333333333333
so I went in there,20.0
and as Im walking around all of sudden Im like the,69.23076923076923
nothing hurt,50.0
nothing hurt,50.0
but it was just getting weird,33.33333333333333
and I thought,33.33333333333333
so I thought,33.33333333333333
so I thought I better go home,28.57142857142857
Im driving and Im by myself,62.5
so I went home got ea cooled down and I had a something to eat,46.666666666666664
and then I sat and my story came on,33.33333333333333
and I dont remember closing my eyes or sleeping or anything,33.33333333333333
but allofasudden my son who lives with me hes calling me,58.333333333333336
and he comes home about five oclock,28.57142857142857
and,0.0
and he says,33.33333333333333
he says,50.0
he says its,66.66666666666666
I says,50.0
and he says,33.33333333333333
he says,50.0
so between that time when the story was about to start and five oclock I was out,41.17647058823529
but I could talk,50.0
I could walk,66.66666666666666
I could nothing nothing bothered me,83.33333333333334
but I got in the kitchen and I stood there,40.0
and I said to him,60.0
so I took a a few more steps and I says,36.36363636363637
he says,50.0
we were making lambchops on the grill,57.14285714285714
and I had them marinated,40.0
and I says,33.33333333333333
so he he told me,60.0
and I says,33.33333333333333
I didnt even know where they were,62.5
he says,50.0
and I didnt even know what a refrigerator was,50.0
and then I started to get not scared but I thought,18.181818181818183
but I didnt know anything that was going on,60.0
in my mind I did but I couldnt get them out,58.333333333333336
so he looked at me and he says,50.0
I says,50.0
so I have a daughter who lives in Vernon,44.44444444444444
and I said to him I says,57.14285714285714
and he looked,33.33333333333333
I said,50.0
so I couldnt get her name out,50.0
so he called her,50.0
he realized what I was trying to get,50.0
so I got her on,60.0
and I told her,50.0
I says,50.0
so she says,33.33333333333333
I says,50.0
so then allofasudden her name came,16.666666666666664
because its going through my mind,66.66666666666666
and I says,33.33333333333333
and I started to cry,20.0
so she says,33.33333333333333
then she got her other phone and she called the doctor,36.36363636363637
and the doctor said,25.0
so they took me up to the hospital,62.5
she called her husband who worked down this end,55.55555555555556
and he came and my son took me to the emergency room,41.66666666666667
and I was there for oh I guess about oh twelve hours thirteen hours,28.57142857142857
and they didnt know what was wrong with me,60.0
because every question they asked me I said right off correct,45.45454545454545
everything,100.0
and count backwards,0.0
went right back,0.0
and we were youknow talking and I was walking around,50.0
and I hadta go to the bathroom,42.857142857142854
and I knew where the bathroom was laughs in the hospital,54.54545454545454
and I went there,25.0
and we came out and we were talking and talking,40.0
and the one doctor said,20.0
so meantime I didnt realize that I didnt know the names of my all my other family,52.63157894736842
so they they just kept me there,42.857142857142854
and allofasudden one doctor says,0.0
it was on a weekend which is a bad time,70.0
Februa Fridays,0.0
and he says,33.33333333333333
now when somebody doesnt feel sick and thinks theyre doing everything theyre not gonna say,42.10526315789473
especially on a weekend laughs,40.0
